cast_id,source_file,platform,cycle,obs_time,lat,lon,max_depth_m,storm_name,storm_season
aoml/1902385/profiles/R1902385_090.nc,aoml/1902385/profiles/R1902385_090.nc,1902385,90.0,2024-07-02T05:00:54Z,25.6681,-57.6725,2000.050048828125,BERYL,2024
aoml/1902385/profiles/R1902385_090.nc,aoml/1902385/profiles/R1902385_090.nc,1902385,90.0,2024-07-02T05:00:54Z,25.6681,-57.6725,2000.050048828125,BERYL,2024
aoml/1902387/profiles/D1902387_096.nc,aoml/1902387/profiles/D1902387_096.nc,1902387,96.0,2024-06-29T16:35:20Z,8.01043,-43.8687,2007.43994140625,BERYL,2024
aoml/1902387/profiles/D1902387_097.nc,aoml/1902387/profiles/D1902387_097.nc,1902387,97.0,2024-07-09T13:56:41Z,8.67915,-43.52255,2007.47998046875,BERYL,2024
aoml/1902389/profiles/D1902389_097.nc,aoml/1902389/profiles/D1902389_097.nc,1902389,97.0,2024-07-04T13:29:17Z,33.83626,-39.54086,2013.239990234375,BERYL,2024
aoml/1902392/profiles/D1902392_098.nc,aoml/1902392/profiles/D1902392_098.nc,1902392,98.0,2024-07-06T20:06:16Z,40.99643,-55.10021,2008.1600341796875,BERYL,2024
aoml/1902406/profiles/D1902406_097.nc,aoml/1902406/profiles/D1902406_097.nc,1902406,97.0,2024-07-01T17:12:49Z,25.98506,-52.76401,2013.280029296875,BERYL,2024
aoml/1902406/profiles/D1902406_098.nc,aoml/1902406/profiles/D1902406_098.nc,1902406,98.0,2024-07-11T14:37:40Z,25.91414,-52.78625,2009.3199462890625,BERYL,2024
aoml/1902407/profiles/D1902407_097.nc,aoml/1902407/profiles/D1902407_097.nc,1902407,97.0,2024-07-07T16:56:24Z,11.31963,-37.88552,2019.1199951171875,BERYL,2024
aoml/1902428/profiles/R1902428_096.nc,aoml/1902428/profiles/R1902428_096.nc,1902428,96.0,2024-06-29T22:59:38Z,6.42741,-51.44105,2017.8800048828125,BERYL,2024
aoml/1902428/profiles/R1902428_097.nc,aoml/1902428/profiles/R1902428_097.nc,1902428,97.0,2024-07-09T20:25:39Z,6.42536,-51.36613,2006.239990234375,BERYL,2024
aoml/1902438/profiles/R1902438_114D.nc,aoml/1902438/profiles/R1902438_114D.nc,1902438,114.0,2024-06-30T06:36:25Z,26.30519,-54.76463,5833.0,BERYL,2024
aoml/1902438/profiles/R1902438_115D.nc,aoml/1902438/profiles/R1902438_115D.nc,1902438,115.0,2024-07-10T07:43:23Z,26.24958,-54.75556,5448.89990234375,BERYL,2024
aoml/1902444/profiles/D1902444_095.nc,aoml/1902444/profiles/D1902444_095.nc,1902444,95.0,2024-07-03T16:05:04Z,35.82011,-70.87791,2001.760009765625,BERYL,2024
aoml/1902507/profiles/R1902507_017.nc,aoml/1902507/profiles/R1902507_017.nc,1902507,17.0,2024-07-07T03:51:13Z,19.57779,-49.26441,2001.1600341796875,BERYL,2024
aoml/1902509/profiles/D1902509_011.nc,aoml/1902509/profiles/D1902509_011.nc,1902509,11.0,2024-07-04T03:37:09Z,37.25857,-36.72783,2003.47998046875,BERYL,2024
aoml/1902510/profiles/D1902510_011.nc,aoml/1902510/profiles/D1902510_011.nc,1902510,11.0,2024-07-04T00:53:20Z,35.68959,-45.26094,2012.1600341796875,BERYL,2024
aoml/1902512/profiles/D1902512_011.nc,aoml/1902512/profiles/D1902512_011.nc,1902512,11.0,2024-07-07T01:06:28Z,31.28419,-52.70197,2004.5999755859375,BERYL,2024
aoml/1902519/profiles/D1902519_011.nc,aoml/1902519/profiles/D1902519_011.nc,1902519,11.0,2024-07-05T12:22:38Z,32.62257,-42.56771,2005.3599853515625,BERYL,2024
