cast_id,platform,obs_time,obs_date,lat,lon,obs_surface_t_c,obs_d26_m,obs_tchp_kj_cm2,obs_max_depth_m,model_grid_lat,model_grid_lon,model_grid_distance_km,model_surface_t_c,model_d26_m,model_tchp_kj_cm2,model_max_depth_m,tchp_delta_kj_cm2,raw_rtofs_pred_tchp_kj_cm2,raw_rtofs_pred_delta_kj_cm2,raw_rtofs_abs_error_kj_cm2,ridge_delta_pred_tchp_kj_cm2,ridge_delta_pred_delta_kj_cm2,ridge_delta_abs_error_kj_cm2,gbr_delta_pred_tchp_kj_cm2,gbr_delta_pred_delta_kj_cm2,gbr_delta_abs_error_kj_cm2,rf_delta_pred_tchp_kj_cm2,rf_delta_pred_delta_kj_cm2,rf_delta_abs_error_kj_cm2
aoml/4903547/profiles/D4903547_097.nc,4903547,2024-10-05T07:06:07Z,20241005,20.64779,-95.5343,29.63500022888184,27.95165774101645,35.61668828853246,2003.56005859375,20.6573486328125,-95.52001953125,1.827,29.76024055480957,49.61554609929078,61.78386301462141,2500.0,-26.167174726088952,61.78386301462141,0.0,26.167174726088952,63.39774455841308,1.6138815437916705,27.781056269880622,52.99390509782993,-8.78995791679148,17.377216809297472,59.20938078928682,-2.5744822253345916,23.59269250075436
aoml/4903549/profiles/D4903549_097.nc,4903549,2024-10-05T03:34:07Z,20241005,26.82173,-87.48267,29.68600082397461,70.29407723031431,99.00994439186304,1759.5999755859375,26.805036544799805,-87.52001953125,4.145,29.52680969238281,100.90566738174124,117.2485560205495,2500.0,-18.238611628686456,117.2485560205495,0.0,18.238611628686456,122.16154590470549,4.912989884155991,23.151601512842447,119.6550070767003,2.4064510561508,20.645062684837256,127.6933286725228,10.444772651973295,28.68338428065975
aoml/4903559/profiles/D4903559_062.nc,4903559,2024-10-05T17:34:57Z,20241005,19.06502,-82.64735,30.691999435424805,173.1236373115562,220.14760173872745,1011.3200073242188,19.077402114868164,-82.6400146484375,1.578,30.03610038757324,158.93310200177064,192.46375677166432,3000.0,27.68384496706309,192.46375677166432,0.0,27.683844967063123,257.5383221262506,65.07456535458627,37.390720387523146,219.64867755637056,27.184920784706236,0.4989241823568875,224.45514304995297,31.991386278288644,4.3075413112255205
aoml/4903622/profiles/R4903622_111.nc,4903622,2024-10-05T17:25:19Z,20241005,24.0418,-90.2212,30.167999267578125,62.7314303004379,83.64719076413571,1899.4801025390625,24.06001853942871,-90.239990234375,2.783,29.79802131652832,51.92899234239625,62.96433789841147,3000.0,20.682852865724243,62.96433789841147,0.0,20.682852865724243,63.29707877955422,0.33274088114274747,20.350111984581496,71.42352973060585,8.459191832194378,12.223661033529865,66.4228427728978,3.458504874486323,17.22434799123792
aoml/4903622/profiles/R4903622_111.nc,4903622,2024-10-05T17:25:19Z,20241005,24.0418,-90.2212,30.167999267578125,62.7314303004379,83.64719076413571,1899.4801025390625,24.06001853942871,-90.239990234375,2.783,29.79802131652832,51.92899234239625,62.96433789841147,3000.0,20.682852865724243,62.96433789841147,0.0,20.682852865724243,63.29707877955422,0.33274088114274747,20.350111984581496,71.42352973060585,8.459191832194378,12.223661033529865,66.4228427728978,3.458504874486323,17.22434799123792
aoml/4902352/profiles/D4902352_305.nc,4902352,2024-10-06T14:23:56Z,20241006,24.04542,-96.67351,30.011999130249023,60.57654491302264,86.67037114160334,1252.9200439453125,24.06001853942871,-96.6400146484375,3.769,29.80813789367676,64.98850413148462,86.25309101396225,1250.0,0.4172801276410922,86.25309101396225,0.0,0.41728012764109224,70.45551961118065,-15.7975714027816,16.214851530422692,81.75678941698095,-4.496301596981297,4.913581724622389,93.0918205028184,6.838729488856146,6.421449361215053
aoml/4903279/profiles/D4903279_315.nc,4903279,2024-10-06T10:20:05Z,20241006,27.09573,-86.23151,29.88599967956543,106.39286565774684,126.77081893624364,2006.43994140625,27.09029006958008,-86.239990234375,1.035,29.83739471435547,99.15409781644892,129.35109348266917,3000.0,-2.580274546425528,129.35109348266917,0.0,2.580274546425528,143.73331671042047,14.382223227751297,16.962497774176825,149.7317858057099,20.380692323040734,22.96096686946626,150.24359654471894,20.89250306204977,23.472777608475297
aoml/4903354/profiles/D4903354_248.nc,4903354,2024-10-06T23:13:03Z,20241006,24.61674,-84.3966,28.548999786376957,44.02346223800285,29.914578675507908,2017.3199462890625,24.643075942993164,-84.4000244140625,2.949,29.207170486450195,50.37591536558716,44.15476776037858,3000.0,-14.240189084870677,44.15476776037858,0.0,14.240189084870675,56.71540103493679,12.560633274558207,26.80082235942888,55.6369026824587,11.482134922080114,25.72232400695079,54.87782552059131,10.723057760212725,24.9632468450834
aoml/4903466/profiles/D4903466_145.nc,4903466,2024-10-06T14:47:20Z,20241006,23.42756,-83.49852,29.90999984741211,133.72702012017916,155.09905748752732,2003.5999755859373,23.40089988708496,-83.52001953125,3.688,30.15070533752441,128.332856938688,125.94551431009609,2000.0,29.15354317743125,125.94551431009609,0.0,29.15354317743123,154.7104146270197,28.764900316923615,0.3886428605076162,165.70135059885223,39.75583628875614,10.602293111324911,158.6378333982455,32.69231908814942,3.5387759107181864
aoml/4903468/profiles/D4903468_148.nc,4903468,2024-10-06T11:22:04Z,20241006,25.57542,-91.97123,29.70400047302246,66.48860254602161,89.16708860503775,2003.8399658203125,25.58474540710449,-92.0,3.066,29.23870277404785,62.917669729304976,70.81693060080228,3000.0,18.350158004235468,70.81693060080228,0.0,18.350158004235468,68.80328884868631,-2.013641752115973,20.36379975635144,72.29511548092472,1.4781848801224413,16.871973124113026,66.3753358664492,-4.441594734353075,22.791752738588542
aoml/4903554/profiles/D4903554_104.nc,4903554,2024-10-06T06:06:18Z,20241006,24.34909,-84.07988,29.36899948120117,63.8740655997639,58.77838077084799,1957.43994140625,24.351882934570312,-84.0799560546875,0.311,29.54915809631348,56.18943626206196,51.19213118334558,2000.0,7.586249587502408,51.19213118334558,0.0,7.586249587502408,73.86935418400296,22.677223000657378,15.09097341315497,57.96344960606661,6.771318422721031,0.8149311647813775,62.30039825948705,11.108267076141466,3.522017488639058
aoml/4903562/profiles/D4903562_062.nc,4903562,2024-10-06T05:47:41Z,20241006,21.18148,-85.81105,29.9689998626709,119.03153452097324,144.2662866614179,989.6400146484376,21.180435180664062,-85.8399658203125,3.0,29.94904899597168,95.21972925346256,112.93015613060604,1500.0,31.336130530811843,112.93015613060604,0.0,31.336130530811857,131.9251830560104,18.995026925404375,12.341103605407483,130.29177650725367,17.361620376647636,13.974510154164221,129.87234303465138,16.942186904045343,14.393943626766514
aoml/4903563/profiles/D4903563_064.nc,4903563,2024-10-06T13:04:51Z,20241006,20.28076,-80.18906,30.190000534057617,145.70689598474135,192.0773775010381,1005.4400024414062,20.28260803222656,-80.1600341796875,3.034,30.390119552612305,112.45990299542682,152.543882664242,2000.0,39.53349483679611,152.543882664242,0.0,39.53349483679608,190.84226535276986,38.29838268852785,1.2351121482682288,186.1526969584911,33.6088142942491,5.92468054254698,181.583610668506,29.039728004263992,10.493766832532089
aoml/4903232/profiles/D4903232_396.nc,4903232,2024-10-07T09:41:57Z,20241007,22.82894,-97.04055,29.83300018310547,47.58428382807276,71.20096742470919,1603.280029296875,22.81224822998047,-97.0400390625,1.857,29.55853843688965,58.90113078552493,68.54376393955464,1250.0,2.657203485154554,68.54376393955464,0.0,2.657203485154554,60.71871284474641,-7.825051094808224,10.482254579962778,61.820200929613215,-6.723563009941422,9.380766495095976,66.32226531692564,-2.2214986226289994,4.878702107783553
aoml/4903353/profiles/D4903353_263.nc,4903353,2024-10-07T01:58:47Z,20241007,28.19249,-88.98731,28.65399932861328,48.56811705078704,47.346845819314495,1367.0,28.224010467529297,-88.9599609375,4.412,28.68009185791016,55.3678144879392,50.91434263766155,1250.0,-3.567496818347053,50.91434263766155,0.0,3.5674968183470526,39.16271843068434,-11.751624206977205,8.184127388630152,45.3993908740946,-5.514951763566948,1.9474549452198957,45.323790609358,-5.590552028303549,2.023055209956496
aoml/4903555/profiles/D4903555_097.nc,4903555,2024-10-07T05:25:44Z,20241007,24.9082,-92.43034,29.333999633789062,49.87428464944895,60.53525109559965,2007.9599609375,24.933591842651367,-92.4000244140625,4.161,28.952545166015625,73.55081409381368,72.6307893358277,3000.0,-12.095538240228052,72.6307893358277,0.0,12.095538240228052,75.61362947339316,2.9828401375654607,15.078378377793513,94.24336226805103,21.61257293222333,33.70811117245138,85.42877774700464,12.797988411176945,24.893526651404997
aoml/4903240/profiles/D4903240_393.nc,4903240,2024-10-08T05:35:04Z,20241008,22.24344,-95.98383,28.77300071716309,37.06281202510833,40.02987815249001,2005.4000244140625,22.22103881835937,-96.0,2.996,27.71735191345215,47.35710412271068,30.87972130097097,2500.0,9.150156851519036,30.87972130097097,0.0,9.150156851519036,29.923100743721832,-0.9566205572491384,10.106777408768174,29.529850532564385,-1.3498707684065856,10.500027619925621,30.632317459918347,-0.24740384105262336,9.397560692571659
aoml/4903469/profiles/D4903469_146.nc,4903469,2024-10-08T15:50:28Z,20241008,23.53962,-81.37241,29.645999908447266,119.07865072221507,135.11095366940413,1413.5999755859375,23.54765892028809,-81.3599853515625,1.55,29.434234619140625,85.48067970204842,87.70432300142726,1250.0,47.40663066797687,87.70432300142726,0.0,47.40663066797687,106.54231016923815,18.837987167810894,28.568643500165976,98.18851574821491,10.484192746787656,36.922437921189214,97.2729892516534,9.568666250226144,37.837964417750726
aoml/4903472/profiles/R4903472_145.nc,4903472,2024-10-08T09:11:25Z,20241008,25.41827,-89.29664,29.45599937438965,44.43757572016207,50.30593617986166,1999.0,25.44034767150879,-89.280029296875,2.968,29.21077919006348,64.58641611558524,69.50195721367129,3000.0,-19.19602103380963,69.50195721367129,0.0,19.19602103380963,67.03238172420686,-2.4695754894644324,16.726445544345196,76.95542044532932,7.453463231658034,26.649484265467663,70.77891776746158,1.276960553790289,20.472981587599918
aoml/4903545/profiles/D4903545_098.nc,4903545,2024-10-08T16:36:45Z,20241008,27.84118,-87.1085,28.32099914550781,42.295854048044966,34.921178683762754,2009.43994140625,27.87098693847656,-87.1199951171875,3.502,28.77882194519043,59.03374906515078,59.968096715402574,2500.0,-25.04691803163982,59.968096715402574,0.0,25.04691803163982,56.69660536424654,-3.271491351156037,21.775426680483783,60.87758305186759,0.9094863364650152,25.956404368104835,60.41630122904033,0.44820451363775504,25.495122545277574
aoml/4903552/profiles/D4903552_098.nc,4903552,2024-10-08T20:33:35Z,20241008,24.33242,-86.19183,29.04700088500977,85.09169142448509,101.1967910969946,2013.3599853515625,24.351882934570312,-86.1600341796875,3.881,29.38627815246582,83.22921232385215,89.83927980111802,3000.0,11.357511295876575,89.83927980111802,0.0,11.357511295876577,98.19111150465069,8.351831703532667,3.0056795923439097,101.9062350202241,12.066955219106077,0.7094439232295002,96.06015691766164,6.220877116543619,5.136634179332958
aoml/4903557/profiles/D4903557_098.nc,4903557,2024-10-08T17:58:28Z,20241008,25.92664,-94.041,28.722999572753903,67.02087776592955,59.16109136893222,2005.3199462890625,25.944978713989254,-94.0799560546875,4.397,29.35566711425781,95.2090098220113,102.14393154868527,3000.0,-42.982840179753055,102.14393154868527,0.0,42.982840179753055,96.04389419328496,-6.1000373554003176,36.88280282435274,103.2963887293378,1.152457180652533,44.13529736040559,109.99068808872947,7.846756540044197,50.82959671979725
aoml/4903254/profiles/D4903254_380.nc,4903254,2024-10-09T23:01:46Z,20241009,28.89131,-87.74654,27.847000122070312,43.49713812052254,32.37426596074713,1931.9200439453125,28.85651206970215,-87.760009765625,4.086,27.953481674194336,42.75793433291515,31.363429826436228,1500.0,1.0108361343109031,31.363429826436228,0.0,1.0108361343109031,16.71539124428043,-14.648038582155799,15.658874716466702,27.827538996856898,-3.53589082957933,4.546726963890233,27.292080335407327,-4.071349491028901,5.082185625339804
aoml/4903356/profiles/D4903356_257.nc,4903356,2024-10-09T17:53:49Z,20241009,27.92303,-89.28081,28.468000411987305,62.48084736246875,60.46445142591103,1329.760009765625,27.94168472290039,-89.280029296875,2.076,28.52322578430176,65.17576356619826,57.16877227285771,1250.0,3.295679153053321,57.16877227285771,0.0,3.295679153053321,51.19122671964287,-5.9775455532148385,9.27322470626816,55.66549895036213,-1.5032733224955805,4.7989524755489015,55.50642576764856,-1.6623465052091504,4.958025658262471
aoml/4903546/profiles/D4903546_098.nc,4903546,2024-10-09T20:38:24Z,20241009,21.66424,-96.40131,29.100000381469727,39.59237673495274,44.8443438468944,1893.56005859375,21.627328872680664,-96.4000244140625,4.106,28.34927749633789,48.854011144791805,42.6853500296544,1500.0,2.1589938172399954,42.6853500296544,0.0,2.1589938172399954,33.120509193127184,-9.564840836527218,11.723834653767213,40.31577696663007,-2.3695730630243332,4.528566880264329,42.82725444860841,0.14190441895400596,2.0170893982859894
aoml/4903548/profiles/D4903548_098.nc,4903548,2024-10-09T17:49:40Z,20241009,27.27476,-89.39326,28.26799964904785,51.770925147147175,45.71083028955318,2005.239990234375,27.303754806518555,-89.3599853515625,4.605,28.764219284057617,62.46229350397571,61.33889723280402,2000.0,-15.628066943250843,61.33889723280402,0.0,15.628066943250843,53.93635717361497,-7.40254005918905,8.225526884061793,57.83647102379492,-3.5024262090091014,12.125640734241742,60.158683806743,-1.180213426061023,14.44785351718982
aoml/4903550/profiles/D4903550_098.nc,4903550,2024-10-09T06:43:46Z,20241009,25.15189,-86.0769,29.410999298095703,131.41912208655515,144.51100127183236,2011.5999755859373,25.151031494140625,-86.0799560546875,0.322,29.585262298583984,97.86833855799372,117.8676063714784,3000.0,26.643394900353968,117.8676063714784,0.0,26.643394900353954,130.85311904672665,12.985512675248245,13.657882225105709,139.4658916168544,21.598285245376005,5.045109654977949,138.21443044702545,20.346824075547048,6.296570824806906
aoml/4903551/profiles/D4903551_098.nc,4903551,2024-10-09T15:35:10Z,20241009,25.34834,-91.11342,29.20599937438965,119.4050503594109,123.16190502732822,2004.199951171875,25.36808204650879,-91.1199951171875,2.292,28.904083251953125,86.08858245647752,84.88811077077773,3000.0,38.27379425655049,84.88811077077773,0.0,38.27379425655049,87.49817217501726,2.6100614042395307,35.66373285231096,87.82659052214103,2.938479751363303,35.335314505187185,83.64798025529124,-1.2401305154864843,39.51392477203697
aoml/4903556/profiles/D4903556_098.nc,4903556,2024-10-09T02:48:36Z,20241009,27.65253,-86.11467,29.280000686645508,63.40112752158412,72.5181317939146,2013.43994140625,27.658618927001957,-86.0799560546875,3.485,28.82998275756836,81.19244215545223,80.47973916694144,3000.0,-7.961607373026837,80.47973916694144,0.0,7.961607373026837,81.17786549512509,0.6981263281836476,8.659733701210484,71.97522438858728,-8.504514778354164,0.5429074053273268,74.61905279792848,-5.860686369012967,2.1009210040138697
aoml/4903248/profiles/D4903248_377.nc,4903248,2024-10-10T07:10:27Z,20241010,25.68682,-94.26937,28.101999282836918,69.69730750975232,46.417395402856165,2013.9200439453125,25.656879425048828,-94.239990234375,4.444,28.352048873901367,81.01586739810062,57.11270589681071,3000.0,-10.695310493954544,57.11270589681071,0.0,10.695310493954544,59.0599977069797,1.9472918101689913,12.642602304123535,58.15643445261527,1.043728555804563,11.739039049759107,62.43674243178464,5.324036534973928,16.019347028928472
aoml/4903249/profiles/D4903249_377.nc,4903249,2024-10-10T19:21:48Z,20241010,25.88147,-88.74621,28.881999969482425,52.752941810054665,56.03814888522497,2005.239990234375,25.87302017211914,-88.719970703125,2.788,29.413349151611328,70.80909370774906,85.10113720808435,3000.0,-29.062988322859383,85.10113720808435,0.0,29.062988322859383,82.30120746889074,-2.7999297391936153,26.263058583665767,78.35706745750632,-6.744069750578035,22.318918572281348,81.1235010255461,-3.977636182538248,25.085352140321135
aoml/4903471/profiles/D4903471_146.nc,4903471,2024-10-10T03:16:51Z,20241010,27.79764,-89.27073,28.43199920654297,60.74413952054498,55.29561356138178,1427.56005859375,27.80024528503418,-89.280029296875,0.959,28.23039054870605,64.1284039358566,50.97231542147048,1250.0,4.323298139911294,50.97231542147048,0.0,4.323298139911294,50.09770810556779,-0.8746073159026935,5.197905455813988,49.624559025541075,-1.3477563959294088,5.671054535840703,49.127481296470364,-1.8448341250001192,6.168132264911414
aoml/4903543/profiles/D4903543_098.nc,4903543,2024-10-10T23:17:05Z,20241010,21.11117,-95.35097,28.77300071716309,33.51206903894302,35.679857170783684,2009.43994140625,21.10581970214844,-95.3599853515625,1.108,28.634239196777344,45.77912855043564,42.29611008734012,2500.0,-6.616252916556434,42.29611008734012,0.0,6.616252916556434,41.549172959603396,-0.7469371277367216,5.869315788819712,30.714891512886183,-11.581218574453935,4.964965657897501,33.369699393308075,-8.926410694032043,2.3101577774756095
aoml/4903544/profiles/D4903544_098.nc,4903544,2024-10-10T19:54:28Z,20241010,25.18772,-86.80279,29.23699951171875,158.3466710533986,167.85862231606603,2005.3199462890625,25.223424911499023,-86.800048828125,3.98,29.196155548095703,124.7804013216214,118.5174713285528,3000.0,49.341150987513245,118.5174713285528,0.0,49.34115098751323,125.03131385800839,6.513842529455587,42.827308458057644,131.58202067597716,13.06454934742436,36.27660164008887,125.97917087842822,7.461699549875419,41.87945143763781
aoml/4903547/profiles/D4903547_098.nc,4903547,2024-10-10T07:46:51Z,20241010,20.40985,-95.59048,28.650999069213867,35.2800004961762,36.37395052047816,2015.280029296875,20.43261337280273,-95.5999755859375,2.718,28.890111923217773,47.54079395526023,49.19434682553454,2000.0,-12.820396305056375,49.19434682553454,0.0,12.820396305056377,43.146798752030115,-6.047548073504423,6.772848231551954,44.22577610708803,-4.968570718446507,7.85182558660987,49.69845528888694,0.5041084633524022,13.32450476840878
