cast_id,platform,obs_time,obs_date,lat,lon,obs_surface_t_c,obs_d26_m,obs_tchp_kj_cm2,obs_max_depth_m,model_grid_lat,model_grid_lon,model_grid_distance_km,model_surface_t_c,model_d26_m,model_tchp_kj_cm2,model_max_depth_m,tchp_delta_kj_cm2,storm_name,storm_season,event_name,raw_rtofs_pred_tchp_kj_cm2,raw_rtofs_pred_delta_kj_cm2,raw_rtofs_abs_error_kj_cm2,ridge_delta_pred_tchp_kj_cm2,ridge_delta_pred_delta_kj_cm2,ridge_delta_abs_error_kj_cm2,gbr_delta_pred_tchp_kj_cm2,gbr_delta_pred_delta_kj_cm2,gbr_delta_abs_error_kj_cm2,rf_delta_pred_tchp_kj_cm2,rf_delta_pred_delta_kj_cm2,rf_delta_abs_error_kj_cm2
aoml/4903464/profiles/D4903464_142.nc,4903464,2024-09-23T06:14:35Z,20240923,28.04888,-89.00171,29.57699966430664,52.37150313439249,59.070363371238585,1371.280029296875,28.08294105529785,-89.0400390625,5.337,29.711181640625,51.11575734278821,58.13705068035111,1250.0,0.933312690887476,HELENE,2024,HELENE_2024,58.13705068035111,0.0,0.933312690887476,43.57183248134874,-14.565218199002366,15.498530889889842,44.49261297803582,-13.644437702315287,14.577750393202763,47.50591473585531,-10.631135944495796,11.564448635383272
aoml/4903469/profiles/D4903469_143.nc,4903469,2024-09-23T14:25:45Z,20240923,23.42259,-81.59423,30.52199935913086,141.18000949163203,155.54767278000594,1427.9200439453125,23.40089988708496,-81.5999755859375,2.482,30.677047729492188,120.78997742394594,146.50733879479571,1250.0,9.040333985210223,HELENE,2024,HELENE_2024,146.50733879479571,0.0,9.040333985210225,165.31750338056256,18.81016458576684,9.769830600556617,171.8020089386497,25.294670143853978,16.254336158643753,179.38167077502766,32.87433198023194,23.83399799502172
aoml/4903545/profiles/D4903545_095.nc,4903545,2024-09-23T14:37:38Z,20240923,27.26277,-86.67946,30.268999099731445,61.67531499738999,70.1173008502614,2015.52001953125,27.23264503479004,-86.6400146484375,5.141,30.281024932861328,83.3370024749178,101.86545350731764,3000.0,-31.74815265705624,HELENE,2024,HELENE_2024,101.86545350731764,0.0,31.748152657056238,94.00717406144871,-7.858279445868931,23.889873211187307,90.72342286338562,-11.142030643932017,20.60612201312422,90.65116285797058,-11.214290649347063,20.533862007709175
aoml/4903552/profiles/D4903552_095.nc,4903552,2024-09-23T18:21:35Z,20240923,25.81454,-85.47868,30.5629997253418,92.62611616037384,109.12188515880344,2015.3199462890625,25.80101585388184,-85.43994140625,4.159,29.887147903442383,67.38001997455737,79.82209195681217,3000.0,29.29979320199128,HELENE,2024,HELENE_2024,79.82209195681217,0.0,29.299793201991264,75.5476416612067,-4.274450295605476,33.57424349759674,66.89385447640845,-12.928237480403723,42.22803068239499,69.36808274391676,-10.454009212895414,39.75380241488668
aoml/4903556/profiles/D4903556_095.nc,4903556,2024-09-24T00:34:12Z,20240924,27.78833,-86.13843,30.194000244140625,36.90455502522296,52.126983942840056,2011.5999755859373,27.80024528503418,-86.1600341796875,2.504,29.86674118041992,57.85295722073742,65.6504438823403,3000.0,-13.523459939500242,HELENE,2024,HELENE_2024,65.6504438823403,0.0,13.523459939500242,63.633742869234744,-2.0167010131055534,11.506758926394689,60.2427826461938,-5.407661236146495,8.115798703353747,62.83986742116927,-2.8105764611710313,10.71288347832921
aoml/4903472/profiles/R4903472_142.nc,4903472,2024-09-24T01:44:20Z,20240924,25.69156,-88.68333,30.19599914550781,44.23275951899442,60.64217803023593,1999.0799560546875,25.656879425048828,-88.719970703125,5.325,29.58421516418457,50.685597526670335,54.487851798370464,3000.0,6.154326231865468,HELENE,2024,HELENE_2024,54.487851798370464,0.0,6.154326231865468,47.086343934622334,-7.4015078637481295,13.555834095613598,62.605516725866266,8.117664927495802,1.963338695630334,59.83743353510365,5.349581736733185,0.8047444951322831
aoml/4903550/profiles/D4903550_095.nc,4903550,2024-09-24T04:32:40Z,20240924,25.10633,-85.20311,30.586000442504883,52.40863347481575,81.93236258868741,2010.199951171875,25.078594207763672,-85.199951171875,3.1,30.808734893798828,58.25894618691383,90.24846871799043,3000.0,-8.316106129303023,HELENE,2024,HELENE_2024,90.24846871799043,0.0,8.316106129303023,89.11968195678506,-1.128786761205376,7.187319368097647,100.05941481503281,9.810946097042375,18.1270522263454,109.6831834100424,19.43471469205197,27.750820821354992
aoml/4903551/profiles/D4903551_095.nc,4903551,2024-09-24T13:14:00Z,20240924,25.50958,-89.05669,29.76799964904785,52.01042970501951,66.71776921324081,2005.1199951171875,25.5125675201416,-89.0400390625,1.704,29.8836727142334,59.95975781329826,70.29609599410684,3000.0,-3.5783267808660213,HELENE,2024,HELENE_2024,70.29609599410684,0.0,3.5783267808660213,67.4332614188058,-2.8628345753010365,0.7154922055649848,71.50712595084214,1.2110299567353024,4.789356737601324,64.98084440432108,-5.31525158978576,1.7369248089197384
aoml/4903548/profiles/D4903548_095.nc,4903548,2024-09-24T15:48:51Z,20240924,27.20434,-89.78816,29.46999931335449,53.90417149624494,57.33094388153221,2011.6800537109373,27.23264503479004,-89.760009765625,4.202,29.41261863708496,53.40786527033191,55.73866061727501,2000.0,1.592283264257205,HELENE,2024,HELENE_2024,55.73866061727501,0.0,1.5922832642571976,46.14399692532834,-9.594663691946671,11.186946956203869,65.16883588148052,9.43017526420551,7.837891999948312,60.98651443101014,5.247853813735134,3.655570549477936
aoml/4903356/profiles/D4903356_254.nc,4903356,2024-09-24T23:09:16Z,20240924,27.97716,-89.21807,30.003999710083008,47.67862786669106,51.38090926005919,1331.0400390625,28.0123348236084,-89.199951171875,4.297,29.60548591613769,48.301515373844445,56.23659238600695,1250.0,-4.855683125947756,HELENE,2024,HELENE_2024,56.23659238600695,0.0,4.855683125947756,41.81656256846046,-14.420029817546485,9.564346691598729,46.107611374962985,-10.128981011043962,5.273297885096206,51.859563279207144,-4.377029106799803,0.47865401914795314
