target,macro_region,patch_lat0,patch_lon0,patch_label,rows,dates,raw_rmse,raw_mae,raw_bias,raw_corr,corrected_rmse,corrected_mae,corrected_bias,corrected_corr,mae_improvement,rmse_improvement
d26,indian,20,20,"lat[20,40) lon[20,40)",164,90,14.078955375494514,10.136755736526878,-5.707542817612599,0.5417281845191002,15.132494573127575,10.510483045359464,-9.17555127259252,0.5480206389667514,-0.37372730883258676,-1.0535391976330608
d26,indian,-20,120,"lat[-20,0) lon[120,140)",128,115,21.191556626341566,17.883538481169506,-16.962551377571728,0.6700954566511487,14.55544010211599,11.873862520996248,-3.004371892518903,0.5601156194091648,6.009675960173258,6.636116524225576
d26,indian,-40,20,"lat[-40,-20) lon[20,40)",105,71,20.719689654051077,16.040928829076073,6.772679156677307,0.5737489729777608,16.018957185309667,12.680107006571273,3.0004306103948553,0.6623087883892671,3.3608218225048,4.7007324687414105
d26,indian,-40,100,"lat[-40,-20) lon[100,120)",84,47,9.426212145614024,7.108904414858544,0.9074939551557316,0.7235492136198902,9.699182681713086,7.878041301606702,-0.8142758040096576,0.6861906793942547,-0.769136886748158,-0.27297053609906285
d26,indian,40,20,"lat[40,60) lon[20,40)",27,20,6.3830905295513745,4.479124241219897,-3.7484443486225967,0.18595422592259095,7.51656867993816,5.764165822921246,-4.648506938356285,-0.0766979508799651,-1.285041581701349,-1.133478150386786
d26,indian,-40,80,"lat[-40,-20) lon[80,100)",25,20,10.893463082248568,9.402642553908528,-4.717166576211886,0.7570704445408581,11.851481318569924,9.611004034516725,-1.209111266111569,0.5999899479870318,-0.20836148060819681,-0.9580182363213563
d26,indian,-20,20,"lat[-20,0) lon[20,40)",24,19,15.754159350411937,10.60781367507962,-1.6597949784218962,0.7169129193658327,15.862746443243218,11.390074839136624,0.445504439438911,0.7326331103128735,-0.7822611640570027,-0.10858709283128043
d26,indian,40,40,"lat[40,60) lon[40,60)",2,2,3.357630121557772,3.347605897072624,-3.347605897072624,-0.9999999999999999,5.776253318949229,5.76973546851046,-5.76973546851046,1.0,-2.4221295714378357,-2.418623197391457
d26,pacific,0,160,"lat[0,20) lon[160,180)",2603,461,29.238981909381653,24.59106022719784,-23.438925607425876,0.6082847455431142,15.559952010166366,12.253193262560051,-2.369470738554715,0.6848800668640723,12.337866964637788,13.679029899215287
d26,pacific,0,-180,"lat[0,20) lon[-180,-160)",2588,465,27.925867985418897,23.177450083958092,-21.83215244211496,0.7729978556761135,16.60201959203353,13.099469922928826,-2.025292206334714,0.7983250444103828,10.077980161029267,11.323848393385369
d26,pacific,-20,-180,"lat[-20,0) lon[-180,-160)",2427,453,23.011983823275134,18.53119932602248,-14.650407077516935,0.7745007603541884,15.14662367852257,11.570861221569212,-2.203813989010387,0.8309889415770355,6.960338104453269,7.8653601447525645
d26,pacific,0,140,"lat[0,20) lon[140,160)",1897,438,28.263508397952133,24.09775656482434,-23.000351518956773,0.5994963387198885,14.03702117230294,11.121802888093994,-2.404132971070378,0.6980200041814654,12.975953676730347,14.226487225649194
